supplier_reference,supplier_name,supplier_trn,supply_reference,supply_date,amount_excluding_vat,input_vat,expected_next_12m,last_verified_on
SYN-0454,Synthetic Supplier 0454 LLC,900000000000454,SYN-0454-INV-04,2026-08-28,41367.06,2068.35,122535.27,2025-05-05
SYN-0455,Synthetic Supplier 0455 LLC,900000000000455,SYN-0455-INV-01,2026-04-22,77619.11,3880.96,348269.65,
SYN-0455,Synthetic Supplier 0455 LLC,900000000000455,SYN-0455-INV-02,2026-06-08,40954.04,2047.7,348269.65,
SYN-0455,Synthetic Supplier 0455 LLC,900000000000455,SYN-0455-INV-03,2026-07-25,50145.77,2507.29,348269.65,
SYN-0455,Synthetic Supplier 0455 LLC,900000000000455,SYN-0455-INV-04,2026-09-10,90770.44,4538.52,348269.65,
SYN-0455,Synthetic Supplier 0455 LLC,900000000000455,SYN-0455-INV-05,2025-11-01,43353.82,2167.69,348269.65,
SYN-0456,Synthetic Supplier 0456 LLC,900000000000456,SYN-0456-INV-01,2026-05-05,89671.12,4483.56,204157.81,2025-07-07
SYN-0456,Synthetic Supplier 0456 LLC,900000000000456,SYN-0456-INV-02,2026-06-21,137170.89,6858.54,204157.81,2025-07-07
SYN-0457,Synthetic Supplier 0457 LLC,900000000000457,SYN-0457-INV-01,2026-05-18,101216.37,5060.82,286097.23,2026-08-08
SYN-0457,Synthetic Supplier 0457 LLC,900000000000457,SYN-0457-INV-02,2026-07-04,121571.74,6078.59,286097.23,2026-08-08
SYN-0457,Synthetic Supplier 0457 LLC,900000000000457,SYN-0457-INV-03,2026-08-20,95097.7,4754.89,286097.23,2026-08-08
SYN-0458,Synthetic Supplier 0458 LLC,900000000000458,SYN-0458-INV-01,2026-05-31,65241.12,3262.06,266511.94,2025-09-09
SYN-0458,Synthetic Supplier 0458 LLC,900000000000458,SYN-0458-INV-02,2026-07-17,94955.99,4747.8,266511.94,2025-09-09
SYN-0458,Synthetic Supplier 0458 LLC,900000000000458,SYN-0458-INV-03,2026-09-02,72285.08,3614.25,266511.94,2025-09-09
SYN-0458,Synthetic Supplier 0458 LLC,900000000000458,SYN-0458-INV-04,2025-10-24,63642.19,3182.11,266511.94,2025-09-09
SYN-0459,Synthetic Supplier 0459 LLC,900000000000459,SYN-0459-INV-01,2026-06-13,40662.63,2033.13,169615.54,2026-01-10
SYN-0459,Synthetic Supplier 0459 LLC,900000000000459,SYN-0459-INV-02,2026-07-30,35863.69,1793.18,169615.54,2026-01-10
SYN-0459,Synthetic Supplier 0459 LLC,900000000000459,SYN-0459-INV-03,2026-09-15,28701.96,1435.1,169615.54,2026-01-10
SYN-0459,Synthetic Supplier 0459 LLC,900000000000459,SYN-0459-INV-04,2025-11-06,33065.17,1653.26,169615.54,2026-01-10
SYN-0459,Synthetic Supplier 0459 LLC,900000000000459,SYN-0459-INV-05,2025-12-23,50168.27,2508.41,169615.54,2026-01-10
SYN-0460,Synthetic Supplier 0460 LLC,900000000000460,SYN-0460-INV-01,2026-06-26,186316.58,9315.83,257221.74,
SYN-0460,Synthetic Supplier 0460 LLC,900000000000460,SYN-0460-INV-02,2026-08-12,99485.35,4974.27,257221.74,
SYN-0461,Synthetic Supplier 0461 LLC,900000000000461,SYN-0461-INV-01,2026-07-09,92399.84,4619.99,263770.11,2026-03-12
SYN-0461,Synthetic Supplier 0461 LLC,900000000000461,SYN-0461-INV-02,2026-08-25,101284.54,5064.23,263770.11,2026-03-12
SYN-0461,Synthetic Supplier 0461 LLC,900000000000461,SYN-0461-INV-03,2025-10-16,99393.52,4969.68,263770.11,2026-03-12
SYN-0462,Synthetic Supplier 0462 LLC,900000000000462,SYN-0462-INV-01,2026-07-22,42359.02,2117.95,272508.45,2025-04-13
SYN-0462,Synthetic Supplier 0462 LLC,900000000000462,SYN-0462-INV-02,2026-09-07,68233.02,3411.65,272508.45,2025-04-13
SYN-0462,Synthetic Supplier 0462 LLC,900000000000462,SYN-0462-INV-03,2025-10-29,75101.03,3755.05,272508.45,2025-04-13
SYN-0462,Synthetic Supplier 0462 LLC,900000000000462,SYN-0462-INV-04,2025-12-15,51270.79,2563.54,272508.45,2025-04-13
SYN-0463,Synthetic Supplier 0463 LLC,900000000000463,SYN-0463-INV-01,2026-08-04,23996.43,1199.82,128098.42,2026-05-14
SYN-0463,Synthetic Supplier 0463 LLC,900000000000463,SYN-0463-INV-02,2026-09-20,23995.4,1199.77,128098.42,2026-05-14
SYN-0463,Synthetic Supplier 0463 LLC,900000000000463,SYN-0463-INV-03,2025-11-11,30685.77,1534.29,128098.42,2026-05-14
SYN-0463,Synthetic Supplier 0463 LLC,900000000000463,SYN-0463-INV-04,2025-12-28,34472.26,1723.61,128098.42,2026-05-14
SYN-0463,Synthetic Supplier 0463 LLC,900000000000463,SYN-0463-INV-05,2026-02-13,29181.72,1459.09,128098.42,2026-05-14
SYN-0464,Synthetic Supplier 0464 LLC,900000000000464,SYN-0464-INV-01,2026-08-17,75491.23,3774.56,127394.55,2025-06-15
SYN-0464,Synthetic Supplier 0464 LLC,900000000000464,SYN-0464-INV-02,2025-10-08,66058.26,3302.91,127394.55,2025-06-15
SYN-0465,Synthetic Supplier 0465 LLC,900000000000465,SYN-0465-INV-01,2026-08-30,99444.75,4972.24,221313.78,
SYN-0465,Synthetic Supplier 0465 LLC,900000000000465,SYN-0465-INV-02,2025-10-21,87133.16,4356.66,221313.78,
SYN-0465,Synthetic Supplier 0465 LLC,900000000000465,SYN-0465-INV-03,2025-12-07,59326.29,2966.31,221313.78,
SYN-0466,Synthetic Supplier 0466 LLC,900000000000466,SYN-0466-INV-01,2026-09-12,54121.13,2706.06,246881.98,2025-08-17
SYN-0466,Synthetic Supplier 0466 LLC,900000000000466,SYN-0466-INV-02,2025-11-03,71250.51,3562.53,246881.98,2025-08-17
SYN-0466,Synthetic Supplier 0466 LLC,900000000000466,SYN-0466-INV-03,2025-12-20,73664.53,3683.23,246881.98,2025-08-17
SYN-0466,Synthetic Supplier 0466 LLC,900000000000466,SYN-0466-INV-04,2026-02-05,75277.15,3763.86,246881.98,2025-08-17
SYN-0467,Synthetic Supplier 0467 LLC,900000000000467,SYN-0467-INV-01,2026-09-25,57255.71,2862.79,250071.5,2026-09-18
SYN-0467,Synthetic Supplier 0467 LLC,900000000000467,SYN-0467-INV-02,2025-11-16,37965.26,1898.26,250071.5,2026-09-18
SYN-0467,Synthetic Supplier 0467 LLC,900000000000467,SYN-0467-INV-03,2026-01-02,62713.14,3135.66,250071.5,2026-09-18
SYN-0467,Synthetic Supplier 0467 LLC,900000000000467,SYN-0467-INV-04,2026-02-18,49623.27,2481.16,250071.5,2026-09-18
SYN-0467,Synthetic Supplier 0467 LLC,900000000000467,SYN-0467-INV-05,2026-04-06,70299.84,3514.99,250071.5,2026-09-18
SYN-0468,Synthetic Supplier 0468 LLC,900000000000468,SYN-0468-INV-01,2025-10-13,44666.4,2233.32,115079.1,2025-01-19
SYN-0468,Synthetic Supplier 0468 LLC,900000000000468,SYN-0468-INV-02,2025-11-29,83199.28,4159.96,115079.1,2025-01-19
SYN-0469,Synthetic Supplier 0469 LLC,900000000000469,SYN-0469-INV-01,2025-10-26,88171.23,4408.56,355142.38,2026-02-20
SYN-0469,Synthetic Supplier 0469 LLC,900000000000469,SYN-0469-INV-02,2025-12-12,96481.25,4824.06,355142.38,2026-02-20
SYN-0469,Synthetic Supplier 0469 LLC,900000000000469,SYN-0469-INV-03,2026-01-28,124166.97,6208.35,355142.38,2026-02-20
SYN-0470,Synthetic Supplier 0470 LLC,900000000000470,SYN-0470-INV-01,2025-11-08,50309.85,2515.49,162618.39,
SYN-0470,Synthetic Supplier 0470 LLC,900000000000470,SYN-0470-INV-02,2025-12-25,36977.33,1848.87,162618.39,
SYN-0470,Synthetic Supplier 0470 LLC,900000000000470,SYN-0470-INV-03,2026-02-10,44347.42,2217.37,162618.39,
SYN-0470,Synthetic Supplier 0470 LLC,900000000000470,SYN-0470-INV-04,2026-03-29,49052.5,2452.62,162618.39,
SYN-0471,Synthetic Supplier 0471 LLC,900000000000471,SYN-0471-INV-01,2025-11-21,41892.87,2094.64,233788.86,2026-04-22
SYN-0471,Synthetic Supplier 0471 LLC,900000000000471,SYN-0471-INV-02,2026-01-07,35440.31,1772.02,233788.86,2026-04-22
SYN-0471,Synthetic Supplier 0471 LLC,900000000000471,SYN-0471-INV-03,2026-02-23,68503.5,3425.17,233788.86,2026-04-22
SYN-0471,Synthetic Supplier 0471 LLC,900000000000471,SYN-0471-INV-04,2026-04-11,66026.25,3301.31,233788.86,2026-04-22
SYN-0471,Synthetic Supplier 0471 LLC,900000000000471,SYN-0471-INV-05,2026-05-28,47902.47,2395.12,233788.86,2026-04-22
SYN-0472,Synthetic Supplier 0472 LLC,900000000000472,SYN-0472-INV-01,2025-12-04,84826.7,4241.33,116825.82,2025-05-23
SYN-0472,Synthetic Supplier 0472 LLC,900000000000472,SYN-0472-INV-02,2026-01-20,44979.78,2248.99,116825.82,2025-05-23
SYN-0473,Synthetic Supplier 0473 LLC,900000000000473,SYN-0473-INV-01,2025-12-17,115792.02,5789.6,296509.22,2026-06-24
SYN-0473,Synthetic Supplier 0473 LLC,900000000000473,SYN-0473-INV-02,2026-02-02,82860.39,4143.02,296509.22,2026-06-24
SYN-0473,Synthetic Supplier 0473 LLC,900000000000473,SYN-0473-INV-03,2026-03-21,130802.28,6540.11,296509.22,2026-06-24
SYN-0474,Synthetic Supplier 0474 LLC,900000000000474,SYN-0474-INV-01,2025-12-30,82806.62,4140.33,280744.87,2025-07-25
SYN-0474,Synthetic Supplier 0474 LLC,900000000000474,SYN-0474-INV-02,2026-02-15,63859.7,3192.98,280744.87,2025-07-25
SYN-0474,Synthetic Supplier 0474 LLC,900000000000474,SYN-0474-INV-03,2026-04-03,79187.36,3959.37,280744.87,2025-07-25
SYN-0474,Synthetic Supplier 0474 LLC,900000000000474,SYN-0474-INV-04,2026-05-20,86085.06,4304.25,280744.87,2025-07-25
SYN-0475,Synthetic Supplier 0475 LLC,900000000000475,SYN-0475-INV-01,2026-01-12,46991.2,2349.56,233492.27,
SYN-0475,Synthetic Supplier 0475 LLC,900000000000475,SYN-0475-INV-02,2026-02-28,41545.86,2077.29,233492.27,
SYN-0475,Synthetic Supplier 0475 LLC,900000000000475,SYN-0475-INV-03,2026-04-16,46103.75,2305.19,233492.27,
SYN-0475,Synthetic Supplier 0475 LLC,900000000000475,SYN-0475-INV-04,2026-06-02,53448.37,2672.42,233492.27,
SYN-0475,Synthetic Supplier 0475 LLC,900000000000475,SYN-0475-INV-05,2026-07-19,71346.66,3567.33,233492.27,
SYN-0476,Synthetic Supplier 0476 LLC,900000000000476,SYN-0476-INV-01,2026-01-25,99711.35,4985.57,164585.84,2025-09-02
SYN-0476,Synthetic Supplier 0476 LLC,900000000000476,SYN-0476-INV-02,2026-03-13,43406.77,2170.34,164585.84,2025-09-02
SYN-0477,Synthetic Supplier 0477 LLC,900000000000477,SYN-0477-INV-01,2026-02-07,139727.6,6986.38,249171.14,2026-01-03
SYN-0477,Synthetic Supplier 0477 LLC,900000000000477,SYN-0477-INV-02,2026-03-26,59653.27,2982.66,249171.14,2026-01-03
SYN-0477,Synthetic Supplier 0477 LLC,900000000000477,SYN-0477-INV-03,2026-05-12,77475.96,3873.8,249171.14,2026-01-03
SYN-0478,Synthetic Supplier 0478 LLC,900000000000478,SYN-0478-INV-01,2026-02-20,69831.61,3491.58,278427.9,2025-02-04
SYN-0478,Synthetic Supplier 0478 LLC,900000000000478,SYN-0478-INV-02,2026-04-08,112160.04,5608,278427.9,2025-02-04
SYN-0478,Synthetic Supplier 0478 LLC,900000000000478,SYN-0478-INV-03,2026-05-25,54454.43,2722.72,278427.9,2025-02-04
SYN-0478,Synthetic Supplier 0478 LLC,900000000000478,SYN-0478-INV-04,2026-07-11,72918.25,3645.91,278427.9,2025-02-04
SYN-0479,Synthetic Supplier 0479 LLC,900000000000479,SYN-0479-INV-01,2026-03-05,81310.79,4065.54,288559.68,2026-03-05
SYN-0479,Synthetic Supplier 0479 LLC,900000000000479,SYN-0479-INV-02,2026-04-21,61252.13,3062.61,288559.68,2026-03-05
SYN-0479,Synthetic Supplier 0479 LLC,900000000000479,SYN-0479-INV-03,2026-06-07,51273.85,2563.69,288559.68,2026-03-05
SYN-0479,Synthetic Supplier 0479 LLC,900000000000479,SYN-0479-INV-04,2026-07-24,80628.26,4031.41,288559.68,2026-03-05
SYN-0479,Synthetic Supplier 0479 LLC,900000000000479,SYN-0479-INV-05,2026-09-09,46156.85,2307.84,288559.68,2026-03-05
SYN-0480,Synthetic Supplier 0480 LLC,900000000000480,SYN-0480-INV-01,2026-03-18,121723.15,6086.16,213346.48,
SYN-0480,Synthetic Supplier 0480 LLC,900000000000480,SYN-0480-INV-02,2026-05-04,115328.49,5766.42,213346.48,
SYN-0481,Synthetic Supplier 0481 LLC,900000000000481,SYN-0481-INV-01,2026-03-31,71963.88,3598.19,208604.18,2026-05-07
SYN-0481,Synthetic Supplier 0481 LLC,900000000000481,SYN-0481-INV-02,2026-05-17,72211.64,3610.58,208604.18,2026-05-07
SYN-0481,Synthetic Supplier 0481 LLC,900000000000481,SYN-0481-INV-03,2026-07-03,87606.91,4380.35,208604.18,2026-05-07
SYN-0482,Synthetic Supplier 0482 LLC,900000000000482,SYN-0482-INV-01,2026-04-13,110179.07,5508.95,304955.8,2025-06-08
SYN-0482,Synthetic Supplier 0482 LLC,900000000000482,SYN-0482-INV-02,2026-05-30,105058.18,5252.91,304955.8,2025-06-08
SYN-0482,Synthetic Supplier 0482 LLC,900000000000482,SYN-0482-INV-03,2026-07-16,51137.65,2556.88,304955.8,2025-06-08
SYN-0482,Synthetic Supplier 0482 LLC,900000000000482,SYN-0482-INV-04,2026-09-01,72464.88,3623.24,304955.8,2025-06-08
SYN-0483,Synthetic Supplier 0483 LLC,900000000000483,SYN-0483-INV-01,2026-04-26,45444.45,2272.22,266762.57,2026-07-09
SYN-0483,Synthetic Supplier 0483 LLC,900000000000483,SYN-0483-INV-02,2026-06-12,43298.35,2164.92,266762.57,2026-07-09
SYN-0483,Synthetic Supplier 0483 LLC,900000000000483,SYN-0483-INV-03,2026-07-29,45077.01,2253.85,266762.57,2026-07-09
SYN-0483,Synthetic Supplier 0483 LLC,900000000000483,SYN-0483-INV-04,2026-09-14,39215.7,1960.79,266762.57,2026-07-09
SYN-0483,Synthetic Supplier 0483 LLC,900000000000483,SYN-0483-INV-05,2025-11-05,58931.94,2946.6,266762.57,2026-07-09
SYN-0484,Synthetic Supplier 0484 LLC,900000000000484,SYN-0484-INV-01,2026-05-09,39391.34,1969.57,107917.62,2025-08-10
SYN-0484,Synthetic Supplier 0484 LLC,900000000000484,SYN-0484-INV-02,2026-06-25,80517.13,4025.86,107917.62,2025-08-10
SYN-0485,Synthetic Supplier 0485 LLC,900000000000485,SYN-0485-INV-01,2026-05-22,84562.62,4228.13,193973.4,
SYN-0485,Synthetic Supplier 0485 LLC,900000000000485,SYN-0485-INV-02,2026-07-08,66065.84,3303.29,193973.4,
SYN-0485,Synthetic Supplier 0485 LLC,900000000000485,SYN-0485-INV-03,2026-08-24,64897.54,3244.88,193973.4,
SYN-0486,Synthetic Supplier 0486 LLC,900000000000486,SYN-0486-INV-01,2026-06-04,46945.1,2347.25,180806.62,2025-01-12
SYN-0486,Synthetic Supplier 0486 LLC,900000000000486,SYN-0486-INV-02,2026-07-21,37730.25,1886.51,180806.62,2025-01-12
SYN-0486,Synthetic Supplier 0486 LLC,900000000000486,SYN-0486-INV-03,2026-09-06,71363.6,3568.18,180806.62,2025-01-12
SYN-0486,Synthetic Supplier 0486 LLC,900000000000486,SYN-0486-INV-04,2025-10-28,44857.3,2242.86,180806.62,2025-01-12
SYN-0487,Synthetic Supplier 0487 LLC,900000000000487,SYN-0487-INV-01,2026-06-17,27346.1,1367.3,144613.89,2026-02-13
SYN-0487,Synthetic Supplier 0487 LLC,900000000000487,SYN-0487-INV-02,2026-08-03,46823.29,2341.16,144613.89,2026-02-13
SYN-0487,Synthetic Supplier 0487 LLC,900000000000487,SYN-0487-INV-03,2026-09-19,23408.05,1170.4,144613.89,2026-02-13
SYN-0487,Synthetic Supplier 0487 LLC,900000000000487,SYN-0487-INV-04,2025-11-10,39318.19,1965.91,144613.89,2026-02-13
SYN-0487,Synthetic Supplier 0487 LLC,900000000000487,SYN-0487-INV-05,2025-12-27,23786.46,1189.32,144613.89,2026-02-13
SYN-0488,Synthetic Supplier 0488 LLC,900000000000488,SYN-0488-INV-01,2026-06-30,70393.77,3519.69,104091.94,2025-03-14
SYN-0488,Synthetic Supplier 0488 LLC,900000000000488,SYN-0488-INV-02,2026-08-16,45263.94,2263.2,104091.94,2025-03-14
SYN-0489,Synthetic Supplier 0489 LLC,900000000000489,SYN-0489-INV-01,2026-07-13,37842.97,1892.15,109415.8,2026-04-15
SYN-0489,Synthetic Supplier 0489 LLC,900000000000489,SYN-0489-INV-02,2026-08-29,39774.6,1988.73,109415.8,2026-04-15
SYN-0489,Synthetic Supplier 0489 LLC,900000000000489,SYN-0489-INV-03,2025-10-20,43955.54,2197.78,109415.8,2026-04-15
SYN-0490,Synthetic Supplier 0490 LLC,900000000000490,SYN-0490-INV-01,2026-07-26,24771.12,1238.56,128542.25,
SYN-0490,Synthetic Supplier 0490 LLC,900000000000490,SYN-0490-INV-02,2026-09-11,19139.6,956.98,128542.25,
SYN-0490,Synthetic Supplier 0490 LLC,900000000000490,SYN-0490-INV-03,2025-11-02,38574.81,1928.74,128542.25,
SYN-0490,Synthetic Supplier 0490 LLC,900000000000490,SYN-0490-INV-04,2025-12-19,29290.33,1464.52,128542.25,
SYN-0491,Synthetic Supplier 0491 LLC,900000000000491,SYN-0491-INV-01,2026-08-08,59696.35,2984.82,236285.84,2026-06-17
SYN-0491,Synthetic Supplier 0491 LLC,900000000000491,SYN-0491-INV-02,2026-09-24,75658.23,3782.91,236285.84,2026-06-17
SYN-0491,Synthetic Supplier 0491 LLC,900000000000491,SYN-0491-INV-03,2025-11-15,57683.15,2884.16,236285.84,2026-06-17
SYN-0491,Synthetic Supplier 0491 LLC,900000000000491,SYN-0491-INV-04,2026-01-01,33824.77,1691.24,236285.84,2026-06-17
SYN-0491,Synthetic Supplier 0491 LLC,900000000000491,SYN-0491-INV-05,2026-02-17,35677.32,1783.87,236285.84,2026-06-17
SYN-0492,Synthetic Supplier 0492 LLC,900000000000492,SYN-0492-INV-01,2026-08-21,57844.99,2892.25,127361.88,2025-07-18
SYN-0492,Synthetic Supplier 0492 LLC,900000000000492,SYN-0492-INV-02,2025-10-12,83668.22,4183.41,127361.88,2025-07-18
SYN-0493,Synthetic Supplier 0493 LLC,900000000000493,SYN-0493-INV-01,2026-09-03,59943.65,2997.18,195748.49,2026-08-19
SYN-0493,Synthetic Supplier 0493 LLC,900000000000493,SYN-0493-INV-02,2025-10-25,75563.55,3778.18,195748.49,2026-08-19
SYN-0493,Synthetic Supplier 0493 LLC,900000000000493,SYN-0493-INV-03,2025-12-11,81991.12,4099.56,195748.49,2026-08-19
SYN-0494,Synthetic Supplier 0494 LLC,900000000000494,SYN-0494-INV-01,2026-09-16,92451.38,4622.57,299783.61,2025-09-20
SYN-0494,Synthetic Supplier 0494 LLC,900000000000494,SYN-0494-INV-02,2025-11-07,87827.88,4391.39,299783.61,2025-09-20
SYN-0494,Synthetic Supplier 0494 LLC,900000000000494,SYN-0494-INV-03,2025-12-24,91581.83,4579.09,299783.61,2025-09-20
SYN-0494,Synthetic Supplier 0494 LLC,900000000000494,SYN-0494-INV-04,2026-02-09,61231.81,3061.59,299783.61,2025-09-20
SYN-0495,Synthetic Supplier 0495 LLC,900000000000495,SYN-0495-INV-01,2025-10-04,57216.57,2860.83,201229.89,
SYN-0495,Synthetic Supplier 0495 LLC,900000000000495,SYN-0495-INV-02,2025-11-20,47747.08,2387.35,201229.89,
SYN-0495,Synthetic Supplier 0495 LLC,900000000000495,SYN-0495-INV-03,2026-01-06,29907.89,1495.39,201229.89,
SYN-0495,Synthetic Supplier 0495 LLC,900000000000495,SYN-0495-INV-04,2026-02-22,49301.07,2465.05,201229.89,
SYN-0495,Synthetic Supplier 0495 LLC,900000000000495,SYN-0495-INV-05,2026-04-10,39416.15,1970.81,201229.89,
SYN-0496,Synthetic Supplier 0496 LLC,900000000000496,SYN-0496-INV-01,2025-10-17,147792.72,7389.64,265057.31,2025-02-22
SYN-0496,Synthetic Supplier 0496 LLC,900000000000496,SYN-0496-INV-02,2025-12-03,146715.4,7335.77,265057.31,2025-02-22
SYN-0497,Synthetic Supplier 0497 LLC,900000000000497,SYN-0497-INV-01,2025-10-30,40716.69,2035.83,179734.29,2026-03-23
SYN-0497,Synthetic Supplier 0497 LLC,900000000000497,SYN-0497-INV-02,2025-12-16,68062.54,3403.13,179734.29,2026-03-23
SYN-0497,Synthetic Supplier 0497 LLC,900000000000497,SYN-0497-INV-03,2026-02-01,47511.46,2375.57,179734.29,2026-03-23
SYN-0498,Synthetic Supplier 0498 LLC,900000000000498,SYN-0498-INV-01,2025-11-12,35155.77,1757.79,109859.63,2025-04-24
SYN-0498,Synthetic Supplier 0498 LLC,900000000000498,SYN-0498-INV-02,2025-12-29,31762.62,1588.13,109859.63,2025-04-24
SYN-0498,Synthetic Supplier 0498 LLC,900000000000498,SYN-0498-INV-03,2026-02-14,33876.87,1693.84,109859.63,2025-04-24
SYN-0498,Synthetic Supplier 0498 LLC,900000000000498,SYN-0498-INV-04,2026-04-02,21270.99,1063.55,109859.63,2025-04-24
SYN-0499,Synthetic Supplier 0499 LLC,900000000000499,SYN-0499-INV-01,2025-11-25,60406,3020.3,272388.62,2026-05-25
SYN-0499,Synthetic Supplier 0499 LLC,900000000000499,SYN-0499-INV-02,2026-01-11,44099.71,2204.99,272388.62,2026-05-25
SYN-0499,Synthetic Supplier 0499 LLC,900000000000499,SYN-0499-INV-03,2026-02-27,57784.61,2889.23,272388.62,2026-05-25
SYN-0499,Synthetic Supplier 0499 LLC,900000000000499,SYN-0499-INV-04,2026-04-15,63766.69,3188.33,272388.62,2026-05-25
SYN-0499,Synthetic Supplier 0499 LLC,900000000000499,SYN-0499-INV-05,2026-06-01,76597.01,3829.85,272388.62,2026-05-25
SYN-0500,Synthetic Supplier 0500 LLC,900000000000500,SYN-0500-INV-01,2025-12-08,166918.82,8345.94,235276.58,
SYN-0500,Synthetic Supplier 0500 LLC,900000000000500,SYN-0500-INV-02,2026-01-24,94499.6,4724.98,235276.58,
SYN-0501,Synthetic Supplier 0501 LLC,900000000000501,SYN-0501-INV-01,2025-12-21,128625.66,6431.28,305547.82,2026-07-02
SYN-0501,Synthetic Supplier 0501 LLC,900000000000501,SYN-0501-INV-02,2026-02-06,91425.05,4571.25,305547.82,2026-07-02
SYN-0501,Synthetic Supplier 0501 LLC,900000000000501,SYN-0501-INV-03,2026-03-25,119446.86,5972.34,305547.82,2026-07-02
SYN-0502,Synthetic Supplier 0502 LLC,900000000000502,SYN-0502-INV-01,2026-01-03,61370.4,3068.52,241380.37,2025-08-03
SYN-0502,Synthetic Supplier 0502 LLC,900000000000502,SYN-0502-INV-02,2026-02-19,80422.45,4021.12,241380.37,2025-08-03
SYN-0502,Synthetic Supplier 0502 LLC,900000000000502,SYN-0502-INV-03,2026-04-07,79560.15,3978.01,241380.37,2025-08-03
SYN-0502,Synthetic Supplier 0502 LLC,900000000000502,SYN-0502-INV-04,2026-05-24,46847.41,2342.37,241380.37,2025-08-03
SYN-0503,Synthetic Supplier 0503 LLC,900000000000503,SYN-0503-INV-01,2026-01-16,60211.55,3010.58,299206.51,2026-09-04
SYN-0503,Synthetic Supplier 0503 LLC,900000000000503,SYN-0503-INV-02,2026-03-04,59370.56,2968.53,299206.51,2026-09-04
SYN-0503,Synthetic Supplier 0503 LLC,900000000000503,SYN-0503-INV-03,2026-04-20,100961.72,5048.09,299206.51,2026-09-04
SYN-0503,Synthetic Supplier 0503 LLC,900000000000503,SYN-0503-INV-04,2026-06-06,53259.61,2662.98,299206.51,2026-09-04
SYN-0503,Synthetic Supplier 0503 LLC,900000000000503,SYN-0503-INV-05,2026-07-23,58648.24,2932.41,299206.51,2026-09-04
SYN-0504,Synthetic Supplier 0504 LLC,900000000000504,SYN-0504-INV-01,2026-01-29,72321.35,3616.07,172415.2,2025-01-05
SYN-0504,Synthetic Supplier 0504 LLC,900000000000504,SYN-0504-INV-02,2026-03-17,77604.91,3880.25,172415.2,2025-01-05
SYN-0505,Synthetic Supplier 0505 LLC,900000000000505,SYN-0505-INV-01,2026-02-11,98598.43,4929.92,274089.03,
SYN-0505,Synthetic Supplier 0505 LLC,900000000000505,SYN-0505-INV-02,2026-03-30,103752.1,5187.61,274089.03,
SYN-0505,Synthetic Supplier 0505 LLC,900000000000505,SYN-0505-INV-03,2026-05-16,102192.84,5109.64,274089.03,
SYN-0506,Synthetic Supplier 0506 LLC,900000000000506,SYN-0506-INV-01,2026-02-24,49027.19,2451.36,135977.3,2025-03-07
SYN-0506,Synthetic Supplier 0506 LLC,900000000000506,SYN-0506-INV-02,2026-04-12,39610.73,1980.54,135977.3,2025-03-07
SYN-0506,Synthetic Supplier 0506 LLC,900000000000506,SYN-0506-INV-03,2026-05-29,22657.77,1132.89,135977.3,2025-03-07
SYN-0506,Synthetic Supplier 0506 LLC,900000000000506,SYN-0506-INV-04,2026-07-15,39790.2,1989.51,135977.3,2025-03-07
SYN-0507,Synthetic Supplier 0507 LLC,900000000000507,SYN-0507-INV-01,2026-03-09,21051.51,1052.58,125972.12,2026-04-08
SYN-0507,Synthetic Supplier 0507 LLC,900000000000507,SYN-0507-INV-02,2026-04-25,42627.47,2131.37,125972.12,2026-04-08
SYN-0507,Synthetic Supplier 0507 LLC,900000000000507,SYN-0507-INV-03,2026-06-11,29045.34,1452.27,125972.12,2026-04-08
SYN-0507,Synthetic Supplier 0507 LLC,900000000000507,SYN-0507-INV-04,2026-07-28,20609.23,1030.46,125972.12,2026-04-08
SYN-0507,Synthetic Supplier 0507 LLC,900000000000507,SYN-0507-INV-05,2026-09-13,26635.47,1331.77,125972.12,2026-04-08
SYN-0508,Synthetic Supplier 0508 LLC,900000000000508,SYN-0508-INV-01,2026-03-22,129507.37,6475.37,253119.35,2025-05-09
SYN-0508,Synthetic Supplier 0508 LLC,900000000000508,SYN-0508-INV-02,2026-05-08,151736.35,7586.82,253119.35,2025-05-09
